香港,#genre#
Sky Comedy,http://sedum.notessedum.com/1308aa698de6cabc3a20ea6854dfbb19/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f0356abdaf9a02ba9eb7da36f5bcb210/index.m3u8
Sky ScFi/Horror,http://sedum.notessedum.com/9cea4b6da6e45e1adf964bf2533ac7d7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6c6d16e156d2476d67b205a0095cf902/index.m3u8
Sky Thriller,http://sedum.notessedum.com/d01aa2ca941c9a4104e5adb45fad40b5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5c94849294ee9380a8a273f05d7dce93/index.m3u8
Sky Greats,http://sedum.notessedum.com/b49c963f8db3aed14f751ce02be566d9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b2442e9c7b744d97764aeb4b67cdb53e/index.m3u8
Sky Drama,http://sedum.notessedum.com/cbfe692e329cdc3ed6976628695975ca/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1517e91c8e2a0b908a1ad5cbb0343232/index.m3u8
Sky Showcase,http://sedum.notessedum.com/653f9401c786fd8fd078dd455d844d56/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6853408cb872a2e48b1ea18145cb0c21/index.m3u8
Sky Atlantic,http://sedum.notessedum.com/bfea40635462732e4b9ced6919943b1f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/35e921f11bb8556330f37e565990020c/index.m3u8
Sky Max,http://sedum.notessedum.com/56e7462bbbc4fbed32df66224dbf2ba4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/05ce13095edcbc4ff83213c068d1e3df/index.m3u8
Sky Witness,http://sedum.notessedum.com/6e6b312137ebc56300d1a373a596a5ff/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6fdc2d3514f77637b2a9f5ea7d7195bf/index.m3u8
Alibi,http://sedum.notessedum.com/bdc484b9386b76dc345d4c7c9175551b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cf4aa3b78f1b27a7b3d14cd0feb16d9b/index.m3u8
GOLD,http://sedum.notessedum.com/0de53e8a8671fabd7a33b9ccd4ec7a95/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1411991676a0070d7ef3d59a35e4b725/index.m3u8
Sky Comedy,http://sedum.notessedum.com/093430613ea6b3fe25282ec668c448bd/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/bd83b782290862a50c9a23635e34dc78/index.m3u8
Comedy Central,http://sedum.notessedum.com/5f6016e896de58ef6f23d5a0e62141e4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4a3675676c6e31975183d09c6b8b1a55/index.m3u8
MTV,http://sedum.notessedum.com/7aa2884f28d7b65bee26f267735d1a1b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/bb930651288a4fe211b30d8402f27f16/index.m3u8
Sky Documentaries,http://sedum.notessedum.com/8977fe8368d9b71934e4be538619c4dc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c74c40b111b7344d4e1dac726e338083/index.m3u8
Sky Crime,http://sedum.notessedum.com/81464c95530536f0c9a12d3f5a3ddacf/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2fa02c15590c54ab279a08ddaab017f8/index.m3u8
Sky Nature,http://sedum.notessedum.com/18678e69f1587dfe669b5f0101015b2d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/371494c63ba69b63013c195aa0c4c2ce/index.m3u8
Sky History,http://sedum.notessedum.com/576d9851080d5f576ec1442b98bdf7c4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/781c363131fac276f91eb9ad0ee47066/index.m3u8
Sky Sci-fi,http://sedum.notessedum.com/4f707e15bbd11abea0a96d400b852190/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ea56c095b3e30aaee0103787a55271b4/index.m3u8
Sky Arts 1,http://sedum.notessedum.com/97e5c97e8531e39c37bedf23741e1415/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d6d2126d405c0fc4ea007ccb6515bf7e/index.m3u8
Sky Kids,http://sedum.notessedum.com/59f6642bcde7e2593ee7232089c9d71d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/214faaeb3d2eebeead5a839afab1d71a/index.m3u8
Cartoon Network,http://sedum.notessedum.com/f526f32fa6ca67321b290fd6b9259cd1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/508de13888c54624ca626c73cd45cc27/index.m3u8
Boomerang,http://sedum.notessedum.com/dc7aa0469fc5eddbd9c5282095dff9e4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f65b7f999186f17ceb17c42a4bce6954/index.m3u8
Nickelodeon,http://sedum.notessedum.com/425a2fdc165f1d0a447b9f79152e7f48/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ddfa9a15cfd11fe4f34dda193908d806/index.m3u8
NickSpongeBob,http://sedum.notessedum.com/c9696ac6978437ae8f6d86301ca682e4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/43456ed915024f2bfce3a372d84634cd/index.m3u8
Nick Jr,http://sedum.notessedum.com/fac7abb2b36d1babf6feb8e9d9d3c727/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5805d9b895204ee8cff37888d50cbd0f/index.m3u8
Cartoonito,http://sedum.notessedum.com/1ba04b336e7371b9100a9fe31a42502b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/de519a2892d3ae513fd2d548ed7b3d85/index.m3u8
Sky Sports Tennis,http://sedum.notessedum.com/de78563ced3511688fa706ea0f10fc3a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9896b884bc40e78a83c821dc048d7ca5/index.m3u8
TNT Sport1,http://sedum.notessedum.com/818f2b43b09adb89aa5dcfb5e186d1c2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ac14046934d159b6ab74d2c89105aa68/index.m3u8
TNT Sport2,http://sedum.notessedum.com/d636fac0502a053a2342c01d8f721dfb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0743aca1f8f5b6b38f32c5954ea5bf20/index.m3u8
TNT Sport3,http://sedum.notessedum.com/6f3ebb17ba2761de5b566375c8398956/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/913e6f5ace67968a06a6d735581cba06/index.m3u8
TNT Sport4,http://sedum.notessedum.com/074d54708e33c2f6c0adbf7a9be93269/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/723eec6fed5d8b6edc0f9fd4e079216c/index.m3u8
TNT Premier1,http://sedum.notessedum.com/b3f340c3a644e587fe6802ade7f7288d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a7e218cd6057a5c5512d2ee791b91232/index.m3u8
TNT Premier2,http://sedum.notessedum.com/8cc4498dd9c063039a8e19334f74a4f4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2fa1015e62a867520dbaa9242481e943/index.m3u8
ITV1,http://sedum.notessedum.com/dbc3abaebbb28b00823763d487b0f19c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9f318bcc3503e51382119b66d901174a/index.m3u8
MUTV,http://sedum.notessedum.com/1c2e325c227570ee6a294cd4aa954483/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7c25d7edbaf675dfd13b1c713580281f/index.m3u8
LFCTV,http://sedum.notessedum.com/4e096ab96ff12b99c13c074fbcc4b29e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/28c1f21e19c7558fd725582088bffdb8/index.m3u8
加拿大,#genre#
SN Ontario,http://sedum.notessedum.com/b0a5e8214d6bad101d9bcabdf486f4b2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/18d8729347eb94b86f494e24fc9d9353/index.m3u8
SN One,http://sedum.notessedum.com/7394ff3c14df1561682a3f0cca1a7b99/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/dbbe1871ec98a99309da969d99a16949/index.m3u8
SN 360,http://sedum.notessedum.com/cb7501a7d6ee082b7e21476dd03efdfa/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/47747968fc0fc8dce1c7a134bc1ae80e/index.m3u8
WWE Network,http://sedum.notessedum.com/62937e8894c5acd6e4fe97c2141a888b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c7a47d2cb5cbdcfa8f7c66fd931d49da/index.m3u8
SN World,http://sedum.notessedum.com/34733fa54086ad03037fa62289ab8fd2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/073ed0d5fe55646ef9da4fe3f5d95a5a/index.m3u8
SN East,http://sedum.notessedum.com/42bc1342934860bf874b212a0703cf6b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/60551df49395c8b272abeb44b5f79b16/index.m3u8
SN West,http://sedum.notessedum.com/2524c6cfdbbb4b19766f1bbef931a10a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7cac4cb57ba2e010f47ffa38c485cca0/index.m3u8
SN Pacific,http://sedum.notessedum.com/c919b22e7e33ea93b4a3fb6728c5167e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/75868413af65a5a1d4fbac19b966dcd5/index.m3u8
TSN1,http://sedum.notessedum.com/285685e6b0eb880bf1952f7837039612/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/bac0b86fa892f4853383648f4de59a7f/index.m3u8
TSN2,http://sedum.notessedum.com/d209a8fdb03ac5761d515b3904a0a157/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/281eca6cf3883f022856a3f7496a203f/index.m3u8
TSN3,http://sedum.notessedum.com/e9042f58b862a1ffeccdb4d5673c0c4c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/25cf022f33d0c5669389b5a00d3b36cd/index.m3u8
TSN4,http://sedum.notessedum.com/c764e79b0dfc3dc3cc7125fcf73cf183/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b3c1752241c9cb9592c8f06c42ba65d7/index.m3u8
TSN5,http://sedum.notessedum.com/8e7bb352dc016d5a6471d51600aab597/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e2bd95e81fc63b8054ea64b668eb373b/index.m3u8
Crave1,http://sedum.notessedum.com/5825451c00a2ab574e0693285887de54/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8da44bec106eb6150b3e9d0d466e569e/index.m3u8
Crave2,http://sedum.notessedum.com/dec8c3ef139784e2926c1926da634ea4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/409c82cb7f1aa1fec0ddb1715d034377/index.m3u8
Crave3,http://sedum.notessedum.com/6797d3498f1777697e07a0ba88ae2f36/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/54e2d1b45c2072ddc2ec3201e1e66c16/index.m3u8
Crave4,http://sedum.notessedum.com/695d4c884e9e6978c79296f1390902e5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ab215eb6ddd9c1b4007a508865f4b560/index.m3u8
HBO1,http://sedum.notessedum.com/9e89bc2d9f76a13b38ba023a4675f08a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d7aa2562aed1277d141e50020599179d/index.m3u8
HBO2,http://sedum.notessedum.com/10edfc4c7438a2eab78942ce542aa0f2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d52168bf1636836d9e6127ab506843b4/index.m3u8
Sego1,http://sedum.notessedum.com/9796d99b01113873c0f6abe18d55e674/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9fdf134b0e148c5153abb397ff8628b7/index.m3u8
Sego2,http://sedum.notessedum.com/0e12224c8f700092f7e50d177f777a0e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/626c2ae5ed1dd69552de3e52fdbed33e/index.m3u8
Sego3,http://sedum.notessedum.com/04772cfd3af0094aac027f5466c58529/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/966a82e86afb9bc63ddba14b575fe29f/index.m3u8
Sego4,http://sedum.notessedum.com/cb2470473faace24cb5ac8c1a48113bc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/859ac127d096aaf7c18d8b3d50909ad2/index.m3u8
Starz1,http://sedum.notessedum.com/3191658393f01cdfafcfc9b3e6c4832b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/35274e589317b6caf2b2479eebe7aca5/index.m3u8
Starz2,http://sedum.notessedum.com/4baa02e1c9b42c4443250a3c61afbc2b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6733769656e37e2c7b826830fb8463cc/index.m3u8
CP 24,http://sedum.notessedum.com/83e43ab5ed7e8dd3d2c8a07e5ecda5ee/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/61e7a9d917f013237b0b881337aa386a/index.m3u8
CTV News,http://sedum.notessedum.com/a1f5ac1d26347f293abd6cd7c8291cf3/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3b4145b6fb32c51834d6c3dd34e699bd/index.m3u8
輪播,#genre#
[動畫-日] 龍珠超,http://sedum.notessedum.com/7b2fb7555af38a954586a54dadf98960/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0fd71f0f8a44e34f80478ab45861a57f/index.m3u8
[動畫-日] 龍珠Z (001-100),http://sedum.notessedum.com/f3e2806b27b52b10102d90f666d325c1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d4a124cc0e9bc28b1317455cac209fb3/index.m3u8
[動畫-日] 龍珠Z (101-200),http://sedum.notessedum.com/331ee059cc9ebe9d884653ec316048fe/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4171c59532ed99f39118277e19e9ceba/index.m3u8
[動畫-日] 龍珠Z (201-291),http://sedum.notessedum.com/7711c47b0be0fc8b1d8cca4b4d991b0f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/844615c87b96f8c89f029b6319d145e1/index.m3u8
[動畫-粵] 男兒當入樽 (1-101),http://sedum.notessedum.com/ef8e57b2a9bb577e9dc28a5259383d10/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/09eb7ab479decd0d35f9394e069af137/index.m3u8
[動畫-普] 蜡笔小新1992,http://sedum.notessedum.com/948953e74f12b9637da93ed8538d9c1a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f24400e0dc732cff9bc07c5c83ef7789/index.m3u8
[動畫-普] 籃球高手 (1-101),http://sedum.notessedum.com/3f283e5524be5af04c951ec1943ac752/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a3d971aa70fd6613d9062d949890c0aa/index.m3u8
[陸劇-普] 武林外傳2006,http://sedum.notessedum.com/eb4553fad2897a15b008abd7d6d99e2a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cfe96d52d5cd40e5753ecd12454ff8ad/index.m3u8
[港劇-粵] 我和殭屍有個約會-1,http://sedum.notessedum.com/302ae21d5859ff95d9f21ed601909a0d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4ab4bf27a5280a54adfa84c0b4d44d64/index.m3u8
[港劇-粵] 我和殭屍有個約會-2,http://sedum.notessedum.com/bd61576a1c79b5c73a4105495134f14c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/192eb513408b568a16c2c55a66e8c0ad/index.m3u8
[港劇-粵] 我和殭屍有個約會-3,http://sedum.notessedum.com/ee21df6f0c55c2e70b2efa598c086e99/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7b38aef32c39833d60a59f196a99c770/index.m3u8
[港劇-粵] 鹿鼎記1998,http://sedum.notessedum.com/caff196426499928df0cb113e96e22db/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/419daf18a690ab0eb6d9f1867356415d/index.m3u8
[港劇-粵] 尋秦記 (古天樂),http://sedum.notessedum.com/182879bd3119469bf4a3ba3ee18942f9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9862f252043c66b12eb6960f96de5cfa/index.m3u8
[港劇-粵] 孖仔孖心肝 (周星馳),http://sedum.notessedum.com/6664b91cd426658d89caf3302f8490bb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8bd8e4fee259a4abaf4bc2260796b3ac/index.m3u8
[港劇-粵] 男親女愛 (黃子華),http://sedum.notessedum.com/d5c500bc2faf964c2030c2b5fe240cf9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5d0ea5eb42a3382ac3a800ec2b7fb562/index.m3u8
[港劇-粵] 絕代商嬌 (黃子華),http://sedum.notessedum.com/bd00b6418eede9c54f0a58fbaef17853/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5af05778a2eeed1b7931ef84eaf6e5bc/index.m3u8
[港劇-粵] 棟篤神探 (黃子華),http://sedum.notessedum.com/849957148956d1a23aedb179adadb8ea/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4416cb47c4cf175b5784a5d1a812405c/index.m3u8
[港劇-粵] 奸人堅 (黃子華),http://sedum.notessedum.com/f811f412283e7505df4a4fec7f51f12d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/47e7a4cbd78251f0e6ba2b2e8262032c/index.m3u8
[港劇-粵] My盛Lady (黃子華),http://sedum.notessedum.com/20e2798005addae334b4297e07560b82/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5e354ec4695c991b9d63e06336f2142f/index.m3u8
[港劇-粵] 笑傲江湖(1996),http://sedum.notessedum.com/c78dc22a8b925f9d3ea0a72ae6f09887/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f57e81f90381ebe45b3e18a7b31766f5/index.m3u8
[港劇-粵] 蓋世豪俠 (周星馳),http://sedum.notessedum.com/a167e2fafd988ea19fb56ca5464694d9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4f0bf7ceccd3f46806a1fed6ded7acf5/index.m3u8
[港劇-粵] 他來自江湖 (周星馳),http://sedum.notessedum.com/7d112836fe5de74e9924d0b95b1dcc0f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9d8eb1fbe6bcfc6a1f7272c2fd4da8b7/index.m3u8
[港劇-粵] 鬥氣一族 (周星馳),http://sedum.notessedum.com/2e37b1a29952fa6bd6b4d4a5beea9d32/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/582f46112ceb61c910ae54ad9fb630ae/index.m3u8
[港劇-粵] 溏心風暴Ⅰ,http://sedum.notessedum.com/43d75ee3bf4c2afbf73ad64762c55194/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/26c6d9281206c34a37d787c9808be427/index.m3u8
[港劇-粵] 溏心風暴Ⅱ,http://sedum.notessedum.com/e9e2351b2d51323341ec43ba301c7ede/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fb5e1237aad880ec8e8fe8a38335411f/index.m3u8
[港劇-粵] 溏心風暴Ⅲ,http://sedum.notessedum.com/0cda02df643cce003355fe1cbc7acc32/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ea8361a1ddf1f198ac021719a5685900/index.m3u8
[港劇-粵] 勇探實錄,http://sedum.notessedum.com/81ddd4212245000dd3a87929e9d46bf0/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7b90d935eab1b7d2c1227f2b32d316bd/index.m3u8
[港劇-普] 我和殭屍有個約會-1,http://sedum.notessedum.com/2e9004ef903541ef7915c3daaf06e87a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7dd3ae15cafa664056ec4a2919efdd2c/index.m3u8
[港劇-普] 我和殭屍有個約會-2,http://sedum.notessedum.com/7e3aa91e595cdf3207d1b62bc3f15659/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3d6071ccfae1caf0970a09072a2a8e14/index.m3u8
[港劇-普] 我和殭屍有個約會-3,http://sedum.notessedum.com/8824c4abcea1bec2b11f9d6eb5802456/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fd0362c4ae890fc012037535eec3db0d/index.m3u8
[港劇-普] 鹿鼎記1998,http://sedum.notessedum.com/ffe679f2b9124e2d7d00ba28e7d309eb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b552880616960535dffff457fa497c8f/index.m3u8
[港劇-普] 尋秦記 (古天樂),http://sedum.notessedum.com/9bb8c93b3d236be711bbe5a4404ef8f8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/82e002f76def12f4f49fcf0a9c1c0fce/index.m3u8
[港劇-普] 笑傲江湖(1996),http://sedum.notessedum.com/15667a035caf8559361607e7eb486aaf/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cbcd2fe5625f6caafb4a3ac671054ca5/index.m3u8
[港劇-普] 勇探實錄,http://sedum.notessedum.com/da046e61ca9f43e42d2bb378421c13a4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ef2800f77da1a6006a02b16dbbde7945/index.m3u8
[美劇-英] 權力的遊戲 (S1-S2),http://sedum.notessedum.com/b7ac1e457f84f53beeb34646b118a54c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0e3b56b71654e970c2cf26e28dd92607/index.m3u8
[美劇-英] 權力的遊戲 (S3-S4),http://sedum.notessedum.com/c4521b68c6de939d576f7b05860ced2a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cfa1f8f40bb57fc3a5513f2b6ac2cf71/index.m3u8
[美劇-英] 權力的遊戲 (S5-S6),http://sedum.notessedum.com/b13bb5ec971e369a23917421e9210968/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/814377d7a31fb3176dc9016e7327095e/index.m3u8
[美劇-英] 權力的遊戲 (S7-S8),http://sedum.notessedum.com/9fdbe2ee046ccad7d55b083bc20ccfa0/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/100a119774834580b1fbcbaa1d86ff83/index.m3u8
[美劇-英] 越獄 (S1),http://sedum.notessedum.com/ca06a2eee1cf7566515c4147a900abcb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/781b6068d9804354d88ac8ff8ba88d68/index.m3u8
[美劇-英] 越獄 (S2),http://sedum.notessedum.com/949164b326de285b294c66aecc053c67/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1ae81f5ab937488b42e527c197588457/index.m3u8
[美劇-英] 越獄 (S3-S4),http://sedum.notessedum.com/45958c35b47544f6136263077950b1d2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7c227823f3357900d808016579a667fe/index.m3u8
[美劇-英] 越獄-最後一越 (S5),http://sedum.notessedum.com/fa8fe7910d7456d14a1fcccb34a13cea/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a4d9351fb4f918538b344276c8cce43d/index.m3u8
[美劇-英] 絕命毒師 (S1-S3),http://sedum.notessedum.com/fb2c3d133fc22cb5aa0c9592ef37c8f1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8c0547b81d9713f47e8e9c36a90eeec2/index.m3u8
[美劇-英] 絕命毒師 (S4-S5),http://sedum.notessedum.com/7dfdd57604b6822823b5a6281739594d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1b73654ec84570c2c6f064f045df87c0/index.m3u8
[美劇-英] 斯巴達克斯 (S1-S4),http://sedum.notessedum.com/a9860b5f7c5ba5577c60721cba2bf1d0/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fde68fc1f4c84cfee9ca2b64c669b5a8/index.m3u8
[美劇-英] The Wire (S1-S5),http://sedum.notessedum.com/f40997c2ee86fe1fed3795b0c671545e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/961d3436186f8f34b5d0c9051ded8a61/index.m3u8
[美劇-英] 絕命律師 (S1-S3),http://sedum.notessedum.com/091456113acc0aaf075b9d2f9b2bc61c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1ce64504cc7bde93bacaa8890252d041/index.m3u8
[美劇-英] 絕命律師 (S4-S6),http://sedum.notessedum.com/fff1bbf9f0a9d22dcc4c427399591e19/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b4fb1fc34daf1fa76199d9dff119d4cb/index.m3u8
[電影-英] 電鋸驚魂,http://sedum.notessedum.com/706a2d40a8ad949424159630d99ae7eb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5f7613918ac60732509ca69000111601/index.m3u8
[電影-英] 哈利波特 (1-8),http://sedum.notessedum.com/5b1ec53d56cb378ae3fce03c8f1d51af/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/703294c59900a1d33302d6b95fced715/index.m3u8
